,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Material
0,0.05142635108265725,-0.014341417405858536,0.38579749174915656,-0.005808519465514389,0.5578519883563333,0.03605151502050595,72.03480354311272,0.040053759436419416,0.035219816391255286,0.04925623092386401,0.042990969599492085,0.024858751702553857,0.013799065212387484,0.030278657146918023,0.014687725862001635,0.10205196436886226,0.05010865368221711,0.01981256965446633,71.49914520964313,0.08105982755511124,0.29866561561428384,0.06607762826745922,0.12725337550933463,0.015778443622854313,0.01774159592985774,0.328443434915667,0.2678612876636754,0.00867373791428725,0.0011957047712730338,-0.000251903540348793,0.0012160594887180836,0.0014543879801375689,0.002257282521166341,0.0010130391826928303,-0.0005797264832264389,0.5713659362266271,Steel
1,0.0077932514097242,-0.15799400727333296,0.44842563103921607,0.04924529665359626,0.5663503207084317,0.03468697205709306,72.57439006569864,0.039697262284212886,0.028444062284189966,0.04312971336007547,0.036554631431810404,0.021493015255540874,0.013237579760313754,0.03067437639763772,0.014730117566337075,0.059269926928397734,0.04987755324721557,0.03009666032751179,71.15333188889485,0.13700500629240694,0.46659733822531146,0.06730476067405582,0.1293404556516372,0.015738363790001868,0.017677192894997685,0.3299664153039979,0.3288514325477409,0.00875038198004541,0.0020484440853459265,0.004113723846612629,0.0024326603429780424,0.0029427897537636135,0.0024680650236910137,0.002635965476721378,0.002099595671053475,0.6564752859568566,Steel
2,0.052204781639424325,-0.012715252063789595,0.3936257408187061,0.009892613360155358,0.5615634193401473,0.03735643147722176,71.76894760906643,0.03986904935151459,0.028170519015852633,0.04268352440392907,0.03674466459925065,0.021606308515673613,0.01281873593116926,0.030351342740949527,0.01469245727928959,0.052745668659360624,0.040055686848533334,0.024819414846546935,71.35020171979029,0.1182671904887854,0.3921065853798708,0.06620217675844954,0.1257201753210284,0.015622562709170437,0.01768116956787258,0.33028527743309033,0.33326034296260676,0.008363261780074842,0.0018876047628195907,0.0015221103767671855,0.0040409465769364345,0.0026212921279938645,0.0009602319985658257,0.0020140323245223233,0.0014349886782949765,0.5957773860764953,Steel
3,0.02325354416405434,-0.08170732037374595,0.4430478775867602,0.048251615256500166,0.5638265530137775,0.03915730469645634,72.57567859011633,0.040024792960260715,0.028561360610250983,0.04427366034093509,0.03671296276126209,0.022043303315615152,0.012838450263096192,0.030760709144981017,0.014768367775799188,0.06006964785307199,0.05172179782234661,0.030834335914679635,71.78684389669564,0.1452670792824961,0.4905510861785704,0.0671022098136238,0.12856374456849132,0.015675250044067748,0.017665077335966735,0.3299849107432441,0.3284650944068631,0.008596602188815026,0.0022196247697168275,0.0027633952061020157,0.0029948608891198093,0.002783939841886473,0.0018227377046052982,0.0026386110364258687,0.0022922466081089507,0.6444801618449605,Steel
4,0.2527945628896873,0.17459437858480092,0.3943084433738713,0.021033331157120826,0.5630917323855303,0.050090096134294396,71.37526881532852,0.039989739125630225,0.03204149979171046,0.053149943326563615,0.037686821540046114,0.022980230711015685,0.013801846840457007,0.031469618663071165,0.014654394802396444,0.07142798980627034,0.04258124380438378,0.019544874325915867,68.85087147795365,0.09910853847840308,0.3524688660096005,0.06750225875814203,0.12685142080845993,0.016274613353836204,0.017751632269343415,0.32947732376423383,0.37936207874526484,0.008515997772392193,0.0016115976745230862,0.0013408696561336326,0.00267657972219897,0.0029111498967931714,0.00257542159453125,0.0014428549809306919,0.00019525541130831995,0.609228530437137,Aluminum
5,0.22822877267664501,0.16596355668682494,0.4085514750922005,0.04042201770675814,0.5650398630697073,0.05148023939669523,71.58920376277818,0.04010159645793304,0.032731813250823,0.05393542843666808,0.037763532211566836,0.023285003119454684,0.015129758358468356,0.03296594177722029,0.014750861360746152,0.07448336304059014,0.047538473711229406,0.02328755430121634,68.73079995607549,0.10652512339236962,0.39125249423299213,0.06905925988248153,0.1294830020803641,0.01600123901565427,0.017749591279316565,0.32921207747480036,0.3663723712771732,0.00875172916988581,0.002130603789413788,0.0018864321255988032,0.0024079770066863463,0.004032838397514308,0.003180700012212245,0.002359230424205132,0.0017653580253056465,0.6450552897037498,Aluminum
6,0.6518999234099597,0.3207027792874464,0.48537623179377876,0.04689931940834346,0.5663226765996283,0.03700808069496647,72.38081709161892,0.039443182316659074,0.028474020399330384,0.04821933858498,0.036740787639334214,0.02224970003738863,0.012736657065270444,0.03028919409542709,0.014699230864139726,0.06295036537471686,0.048704480552827036,0.030266815131733855,70.7268440061964,0.1602917858352361,0.4806060139429339,0.06687486825967559,0.12690805800540753,0.01582568597104938,0.01795516613645769,0.3301983137982587,0.34852220474756346,0.008588769081318715,0.0019283599780179686,0.006891967889379427,0.008429095489383634,0.0025135511509643367,0.0024864712958548667,0.004390441209356669,0.0007088544713917096,0.6507748836365946,Steel
7,0.03535204951914722,-0.041800236232282295,0.39739076103641835,0.02629726997984846,0.5583891634900222,0.040507983298735464,70.62546636309196,0.039719519728272576,0.04353148998457055,0.06130551213656796,0.05346519497865322,0.02699902979663689,0.01676626796713541,0.03213126258803154,0.014617204789814472,0.10549954894527952,0.04613863917253405,0.019414836464927664,69.58227262220886,0.08573561662297258,0.35032727571952404,0.06695641046460696,0.1284765203711874,0.01638913214002715,0.017963757020022838,0.3286939590557834,0.31707513594457437,0.008635493105555394,0.000695395808822474,0.0005260123943176586,0.0014636562759050046,0.0025901721481088576,0.00294407459558051,0.0016386542498710648,0.0008036571097739371,0.6184569751049523,Aluminum
8,0.16808279163109277,0.015245204424064351,0.41266341172381205,0.05102427633216057,0.5642652578679328,0.038689615903216026,73.23570401779007,0.04011522040185345,0.028628327675426113,0.0461698693751837,0.03639503019440361,0.021994293833426486,0.01309083256300099,0.030817134414593394,0.014889331538006206,0.06568356414888246,0.048686275019095844,0.030610778584101984,73.58280858374894,0.1286460409681443,0.4829617964191873,0.0674951855481201,0.13016600041258847,0.015813140485899248,0.017784218251654594,0.32980214846707606,0.30363854760808134,0.008890673128209469,0.002654570490353787,0.0024990057845073743,0.002383748859433975,0.0024175644881292233,0.0030355965125664353,0.0024108646778206438,0.00246705727791331,0.6468825990350974,Steel
9,0.33925270857499135,0.30860317627547673,0.3611329468133232,-0.01804297071900294,0.5557693866377458,0.04619474154229981,73.35332657862952,0.04012313411763081,0.028876853311199477,0.04218411813685066,0.037241004279163166,0.02169407051898212,0.011717672804493325,0.030647262745738577,0.014749382153841785,0.04539461584285435,0.034995685684033016,0.02621565039015874,75.90362939806694,0.12365311060649356,0.41944794346030956,0.0660685373927429,0.11919461656603389,0.016055568395711484,0.01777590166532905,0.3296831368371872,0.33457652545997024,0.008433965278440042,0.0017030849529193408,-0.00012055639663426489,0.013105231267114137,0.0018843678057806595,0.0010289370942014424,0.0011567714803941633,-0.0010991512925608237,0.5187103055507907,Steel
