,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
0,1,1,Titanium,0.4067886144121504,0.07143012873542147,0.5136081108814551,0.04468472773422901,73.9656056221597,0.0399620655094073,0.027486319865634358,0.044476260627573504,0.036544964461615335,0.022694242453138058,0.0144020487831166,0.03139555092936999,0.014957281101236267,0.049147689714124754,0.010453660022091135,0.024058213076299243,74.76568363214557,0.11673185246028454,0.5711484878422165,0.06797792513135625,0.1299110976909342,0.01600933406637247,0.017970112133014585,0.3299921721210503,0.3500512274087171,0.008843926607348706,0.0017702776500548244,0.0014039606671388941,0.0029944089689103726,0.0023179639601975987,0.001700095649634666,0.002348959543267397,0.0019218196266873528,0.6174976146556146
1,0,0,Steel,0.4144101047498909,0.06717241848415267,0.5804035791991533,0.06174670367693973,73.31181418372556,0.040175015566930865,0.029247133733687737,0.04613018051267405,0.035020905716769246,0.02023039175390623,0.012088958903723768,0.03341380813795813,0.015036692883922311,0.050810635209597575,0.04955970513133812,0.037997392931272696,74.26637833158296,0.17260683162732074,0.5574682508501511,0.06800867922624491,0.13000911057068928,0.01585887663358347,0.017728947461823453,0.3299955557254047,0.34997015915823065,0.008731705135246003,0.00023288748880961972,0.0018005937228677033,0.002247191194257369,0.0005564330082405017,0.0018470569449914925,0.0027344584607780983,-0.0004942954401777177,0.6682428142121453
2,1,1,Steel,0.42022558824072415,0.060339522311269496,0.5655737101064989,0.01910827127799311,67.42403225586399,0.04022724132538663,0.02850528422210123,0.0446288264062141,0.03624195774573831,0.022905384011895732,0.013084831813157019,0.030342261503552053,0.015019031836388709,0.03490336830009006,0.10743639020857879,0.024942211226434956,55.01924271895162,0.09854984539915009,0.4533095214462298,0.06804615506962505,0.13004799423631108,0.016079922284127596,0.018006710045132927,0.3300266613944475,0.35003237838085854,0.009040584043134516,0.0032268928473224226,0.0016812847485002643,0.0014963434123163248,0.0014906087874826243,-0.0013035321746295604,0.002028122995133604,0.0009954189025578747,0.5687378926990712
3,0,1,Steel,0.3826511059491351,0.061486591460988796,0.5264893607382395,0.043825475505713134,77.44481643006003,0.03994200582495677,0.02853687574330467,0.045895546929331656,0.03677578521946616,0.02192164740992164,0.011866831222530046,0.031210987508824208,0.015082671778437,0.04477623425712232,0.03193127816859376,0.03341670513324036,77.18669716818212,0.09278412661449245,0.6288679893882708,0.06785193173298583,0.1198677240436061,0.01591395556252294,0.01801020853413559,0.3299369408269293,0.34993607247666597,0.009102898696904038,0.0005476794298437462,0.0009718712814956045,0.0012019800426556352,0.004369211682871943,0.0005493607044432837,0.0018929781841089358,0.0007818732244020891,0.5998993875192328
4,0,0,Aluminum,0.3837238998307866,0.047026699920483875,0.5655750348363618,0.15009376072029157,81.61360422198183,0.040056335025118635,0.009377835296859736,0.03133202279521114,0.0322249595633985,0.02513963045170123,0.015347963194048353,0.027721164884629973,0.014940720523576942,0.03494227087606497,0.012567566689583295,0.030575258772650406,78.55924771300398,0.1103877345983362,0.600896928210904,0.06799828957219231,0.12004996403837682,0.015864583624621894,0.017796831040081697,0.33004929609477024,0.3499592033533407,0.00913437216589286,0.0005118667658841783,0.003057664811606694,0.0047319594498311905,0.002956267783469086,0.00027260637647076396,0.0010260939587344632,0.003846246383965198,0.5949660419181373
5,1,1,Steel,0.4099504115963633,0.06629411892244381,0.5655754739128527,0.03746616138908089,72.76374843293735,0.05409708050227179,0.02838464571478222,0.0354951494110692,0.036408560410936326,0.021792901983336086,0.012005631878450393,0.02975089161372118,0.014949344813522962,0.02080121430104517,0.0115014107574426,0.026372657120119884,73.67833839674827,0.120820254611687,0.5360765968851434,0.06804948811753068,0.1299835287874868,0.015979172491215537,0.0179824968741482,0.3299665298562085,0.34995999087418844,0.009386033403438014,0.004198912359345891,0.003486809523003995,0.0008161176142122059,0.0024850634445312196,0.0011315722390737464,0.001485688139417771,0.00017785435469764872,0.6510409965185022
6,0,0,Steel,0.3443612835309202,-0.013889230777606528,0.5656141980104334,0.028147062193206954,67.45718461852819,0.039935405287100004,0.02864141878464097,0.045570113931703675,0.03696643792515224,0.021475434117899327,0.012602902324686905,0.031341819998316506,0.015056984630251397,0.03588889256664459,0.03798261576937383,0.0316292949196069,73.71327502130131,0.11108552393802608,0.28052028388703754,0.06791274206500834,0.12992529479332138,0.015879838807056762,0.017813042808475187,0.32996714084125667,0.3499266628382428,0.008774455102238048,0.002044775345997262,0.0012500912171773452,0.0004032158353431245,0.0014657188167933463,0.002186042694535287,0.0026771905087378325,-0.0008218373275997873,0.6188730062131464
7,0,0,Aluminum,0.40132520883329936,0.070604792591546,0.5655126459449661,0.0440576426576035,74.0145556268441,0.04004198217169478,0.029280955279581945,0.04467296000282034,0.03674063011314176,0.023979603463785946,0.01326845412188195,0.033056523952244066,0.015017838933703287,0.05062131076647484,0.04427845192261349,0.03156686127852651,73.00859023453137,0.13737442185321258,0.5935840368424256,0.06802370479850754,0.12998638299427873,0.01590926275054339,0.01779280992895797,0.3299709663468094,0.3500742848978264,0.009113207526878572,0.0002771474382082732,0.0032287463745061173,0.0009444247703918711,0.0027258307838760984,0.004851326362142053,0.0009504900289273187,-5.2333274310389834e-05,0.6548493535738121
8,1,1,Steel,0.42061917412363287,0.07164252020676655,0.5670301353991742,0.02099390262863416,73.19953403797832,0.03930692579375261,0.02955652054075878,0.0334299153278821,0.031246242780983976,0.024905731724468767,0.013712657512283857,0.02667752109937841,0.014889230905330429,0.019506743616799518,0.016290175857586915,0.028284826228533535,71.26559321854492,0.17781013986373176,0.558494094199841,0.06621628568375679,0.13524364331623626,0.01915554897770529,0.01886723068271037,0.330212553794266,0.3683829630053717,0.008391002411126848,0.0015619571836519041,0.0028729923268742165,0.0021889505115870963,0.00031865522600159823,0.003262585264239049,-0.00035383226090463914,0.0016236081706424363,0.6610065921700817
9,0,0,Titanium,0.3975873275345841,0.04722968841521761,0.5076921495414151,0.04348860097427516,73.94944266387436,0.03989879207983863,0.026469366148886297,0.038507795863434724,0.03447021551580745,0.023712962546146393,0.013352212480854261,0.027853243502068914,0.014990315350613195,0.03624295109343934,0.03964996580418883,0.0229395563301407,73.08446541624281,0.08800473423946861,0.24270270953684808,0.06796682527844651,0.13006643981055835,0.015923719754438282,0.017743774547631905,0.33000462465426766,0.3506302955220565,0.008429235952046156,0.004997186370505164,0.0024518938076035974,0.001381996267079666,0.0020124990346727877,0.003212251373125492,0.000519332456585249,0.0005232127476291525,0.5351200339646185
