,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Material
0,0.7439019602466088,0.6614879451732851,0.4331429825284623,0.05638398931723392,0.5518627381382029,0.054073704700271806,73.49773162924886,0.040111789001831016,0.027454291575812143,0.03828981588755913,0.035824761445463045,0.021465859903299807,0.014070363993089077,0.028679170999496684,0.01481822382601892,0.04222424883292523,0.05133108268839922,0.026821223616755666,70.51116914010044,0.1125004497637776,0.5011819526841986,0.06972977011834208,0.1309921277127921,0.01595590674369174,0.01790604797988966,0.32955525102551186,0.34928645075689124,0.009085341930784991,0.003160180074623675,0.0021662666815736448,0.00287574988529951,0.003326278100224571,0.0026188121705913877,0.0032367813355131192,0.002860659066258591,0.6584738744173375,Steel
1,0.10867090515720523,0.08608498308175477,0.4820440817706717,0.08887076359459191,0.5429192755402065,0.04897151390441007,73.35698910862806,0.040550748322050564,0.02916777869341504,0.04415177486543632,0.03729831926412544,0.02396058778762632,0.013819429215193078,0.03140117108325272,0.015070888231083268,0.048096052155566345,0.05972510399395743,0.03581247067176096,68.77444220618244,0.10652653898964876,0.4695626996204905,0.06791945792947865,0.1298482352463802,0.015998271466793293,0.017566298911815843,0.33044615861492044,0.31101610822472425,0.008921172030016512,0.0020985718409481883,0.0030358997218617044,0.005007600455725975,0.0037942228422921474,0.0006676403681603383,0.001656771620192938,0.0021751032637282054,0.6987603060324703,Steel
2,0.6388580833609614,0.4571613339165041,0.4463891628295787,0.04866839675275627,0.5435091446018783,0.023049455839527506,74.05352430381541,0.040062722203519675,0.02190256169537426,0.012232168756196746,0.0305684473200981,0.01850850683128793,0.012119264876872659,0.01950239606026634,0.014642525631024656,0.0065978411948815485,0.006215823294623911,0.03028080980914153,72.55807046970263,0.10393441411013724,0.5710307792349318,0.06813299841693887,0.12986990669046344,0.015611193658143306,0.017903022545416952,0.32838685360740605,0.35580930002990024,0.009883796090415748,0.0038132429932834764,-4.685833569085954e-05,0.005404747184477277,0.005771398407651197,-0.0019224392114575817,0.00034919769872742866,-0.002665239782772858,0.6277992103708249,Steel
3,0.02163788999675098,0.0788865291527645,0.4052991396469947,0.06718251446426196,0.5641728554516263,0.05520733220044174,72.49959054449744,0.03999437313097276,0.029795139001079426,0.04457673533325966,0.036605226919199804,0.0232077706018665,0.014183068280853606,0.031698239548888625,0.015074262841246655,0.04989787447624811,0.04825229545526345,0.02450459610394603,72.1769277220442,0.16917282751093107,0.5448243410139033,0.06855490685705326,0.13134124922786802,0.015914072993630964,0.017689753817062684,0.3303452509547077,0.35201353443699873,0.00856105262907895,0.004953566489055139,0.004453807453882562,0.003954486633052337,0.003563711331158685,0.003673905731045934,0.006499000403245184,0.001767402199287262,0.6607843004073178,Steel
4,0.027950176540414484,-0.030447050350835114,0.39376277770818746,0.053799083809975036,0.5601510767169491,0.0574329533603388,75.16932503846377,0.040552133731203734,0.02995741530336994,0.04016036270907512,0.03736145064605919,0.024184320622725308,0.012947760383367807,0.031065404118752128,0.015156412799485108,0.04684781735047479,0.041862744853289044,0.039330737537636815,74.49091219663893,0.134138371960854,0.5110660626486938,0.06709389856109955,0.13195455205838474,0.015831692324638994,0.01773934490206596,0.3304714055588267,0.27957582979432455,0.008749713435431272,0.0024853141185496408,0.00492358857281155,-0.00031081816613885184,0.004425080246481377,0.002274450997999199,0.004633784325697691,-0.00014180475926005125,0.6355029949111847,Steel
5,0.419338236132552,0.31204915171345093,0.4168942351188178,0.05847353888574129,0.5494142256811035,0.044806357451349366,73.69380756639644,0.03995425115863979,0.026585173768195178,0.030526487106352293,0.035272863850821325,0.02154319655026611,0.013954355144033143,0.02678995582146907,0.014837014057691259,0.03497228514562728,0.03272157218674062,0.02838830843322616,72.76076533587025,0.13405894590898587,0.562876142533383,0.06836106913607855,0.13025550418526613,0.015809573305212054,0.017811849689089738,0.329398157012729,0.34983960307111944,0.009011249516641907,0.005077007936759388,0.000986069822554835,0.0020919040352721774,0.0017062082639012826,0.003147018260158789,0.003080569910977335,0.0020048796018268056,0.6358009158434268,Steel
6,-0.14891146202543282,-0.03714784925397796,0.4065846756087322,0.08882456788738005,0.5448304874359057,0.045272591531722986,70.7935559571396,0.03925627311478506,0.029885187795791045,0.04127236297310096,0.03312208721763978,0.02185391662760297,0.014426179633332552,0.029665988570059466,0.015263291367867157,0.04918944285966495,0.04385779522613773,0.01564304217267271,71.84630355957725,0.17819200392917575,0.5718616853875215,0.06818095048896586,0.13175301587638358,0.016016864709663507,0.017533977922246816,0.33049648763101047,0.34638219556318606,0.008000526279200462,0.006544223028136089,0.0071407291798034934,0.0039030360206136006,0.003653906375135397,0.007242142040972687,0.008727364464430995,0.004078561629134647,0.6516771127743034,Steel
7,-0.03078309016018088,-0.17270818874262833,0.4726644128610664,0.10582571775136798,0.5189713340413645,0.04153228369270083,74.04859456435238,0.040628366837974356,0.029229777888505868,0.047731131768333476,0.03678107639041549,0.023859382569836104,0.012657556180097139,0.030572997899821604,0.015389653454043785,0.054333479523051155,0.06740744826438559,0.046768220674885605,70.25219138716588,0.10086002421461757,0.405402022231759,0.06594708308501447,0.12675603572346786,0.016191951000179124,0.017354662006237875,0.3311091274203035,0.3219257889986869,0.009035420090005294,0.004163203704739416,0.0014088114150469845,0.004076702170163149,0.005488987580680558,0.0020577036942645145,-0.005118735731910392,0.002833620710495196,0.664174325449328,Steel
8,0.15444718851619418,0.1743093003669744,0.41868626100533923,0.07368490848715098,0.5495715803018655,0.055845130434479216,72.90712515444912,0.0399477798846109,0.02966962862172381,0.045754351116011574,0.035989038180560824,0.022904287174799195,0.014395282576469938,0.03103407731468927,0.015091072424747654,0.05247646465706706,0.053494323685500555,0.02409182175395448,71.05594973067706,0.13802530014671927,0.5049893654201286,0.06900530551854225,0.13128015592749917,0.016032853978374735,0.01771103986770578,0.33029211171132955,0.3474082578890449,0.00841841368883668,0.003499823332638521,0.004679663050500693,0.0031723048033776334,0.0037728117302953347,0.004107272238261039,0.005862247912373517,0.0029532648001392133,0.6648221388879064,Steel
9,0.218946559845726,0.2272261142296474,0.41482808657604103,0.06366294825254212,0.5594688269705125,0.05833233516378742,73.0916897932584,0.03979335462740053,0.02915789904496925,0.043250743576302916,0.03647083816411326,0.022664048653508236,0.014259515421753396,0.03090488939035255,0.014980174132576678,0.04966180005054046,0.05129825107448336,0.021792511009943102,71.38443894362737,0.14435578497131166,0.5254624184032095,0.06914387820979909,0.1318155110181336,0.015960821978149943,0.017786800492790158,0.3301162414958519,0.35165468279830164,0.00863986021283793,0.004407406105546449,0.0038987586497619517,0.004789323481774988,0.004209938069847508,0.003547553771403393,0.00683677805571048,0.001746053103616053,0.6708322493681198,Steel
10,0.05855171252357344,0.04772522554002129,0.4109117950047277,0.06268725808941437,0.5523386489795333,0.04412393966231438,74.020782688733,0.04008448233924167,0.02677769636137825,0.03018742452286688,0.035264597086612656,0.022053065646614762,0.013262074011173483,0.027064200679637863,0.014907739489379415,0.034198927868498055,0.025946388077470534,0.03218494867153383,74.05015165629098,0.14569920104018486,0.5875838391618979,0.0676837467436412,0.1303839857268315,0.01569962082833823,0.017769210609801155,0.32956289295077207,0.3494038512605364,0.009017680584662291,0.004141003831739725,0.0013485786335122334,0.0020584127412676765,0.002313287915137575,0.0021651083027001,0.0027803058758335223,0.000624464204382886,0.6358810132866537,Steel
11,0.3273570772618517,0.27088272622335585,0.43672570397976357,0.06732781055353722,0.5517797621502475,0.05089293669865035,73.39379295958426,0.040279150541460355,0.028436917963090984,0.04207801140056697,0.03704040217076698,0.022735939402300925,0.014015676979282748,0.030191880380733917,0.015022805493537215,0.046752594959619954,0.04877344203030274,0.030996092528371252,70.69754857479111,0.12171672910183531,0.5016516928052703,0.06905897073060191,0.13055404010677973,0.01589408958055274,0.01772297451615614,0.3302769405060854,0.345465471518463,0.009026588517337163,0.0025957954622054507,0.002561829069214868,0.002614199937412143,0.0029920076900723618,0.0019262577717200507,0.0028320489383594823,0.002660830373434424,0.6656550827670318,Steel
