,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Material
0,-0.47037445886195633,-0.6456966667561199,0.3084292997114296,0.009923356920994025,0.5249286257752926,0.13119819230820487,77.7698912135346,0.03581959485302811,0.036536094151054056,0.05169956621068556,0.04534547689877236,0.028291782953708555,0.01775435731953059,0.029685485423336426,0.013482573950518937,0.04623383981399032,0.06407274920787737,0.03194821782245934,71.5066082084469,0.12411887816479754,0.38159491635975684,0.06817460169533883,0.13095744585791272,0.014504574052909038,0.016737897118379533,0.3329276507906108,0.2816380969230392,0.009524097999295187,0.0034615246309360713,0.0024031271217951167,0.004987975693679317,0.0011214672299678426,0.008908097986159673,-0.0026474221155167233,0.0057683752757932555,0.7041691149749584,Aluminum
1,0.5356490518090681,0.2469105630121022,0.4559401063846874,0.056558235934053944,0.5785899922761966,0.0546159425009923,71.08286583362879,0.039414813868501666,0.02902061910696934,0.04248226107119206,0.03138747540721947,0.02218609242718033,0.013109015126607138,0.031401112543587274,0.014352000385015702,0.042727408028708676,0.047018958834400874,0.027364634202052183,70.12443081379185,0.11711739905949095,0.4700334679096698,0.07019861726880217,0.13546459515795664,0.015681788272974822,0.017501194871480715,0.3317023482250669,0.35216180204949954,0.010228791799579272,0.002517265875241411,0.0042287868803917135,0.0032391974196710267,0.0024705542714725075,0.005178499410791865,0.005812365896286312,0.0003296877521248307,0.6470343150879158,Steel
2,1.1823847669802139,0.5665192848168616,0.3936865263863618,0.03970212517409267,0.5716133438141864,0.12445355744353079,72.92938593888917,0.039176914983980266,0.031322563251119144,0.03900558831529385,0.023431498548798918,0.01670934561948958,0.00996132743057436,0.029978063808102157,0.013201334935342323,0.0314258338994593,0.05702592154665041,0.015305727340172846,71.48722793700281,0.08820418483164869,0.35649936445789976,0.06869797938125827,0.13475669871661045,0.014633497722140587,0.016052889692943856,0.3288014788854787,0.38864369697573814,0.011947327264982578,0.0026029258661889494,0.007230130727249616,0.00407798225568904,0.003811474019965029,0.010180002540192558,0.008511766652434853,-0.00271683962597309,0.6263807342381045,Steel
3,0.02023812657706331,-0.38568738657450513,0.43585816855975534,0.05003494162718278,0.5838511219516432,0.06999881802404495,72.43288291468093,0.040327874412108965,0.028507990754777564,0.0444964252768063,0.03260342410579437,0.022981269159262744,0.01518645535147059,0.029530829294554514,0.013828674196104698,0.039655214390317245,0.037819633259792415,0.02493821348154313,70.91522241820051,0.09642556688231271,0.40209847004207544,0.07375327847688755,0.13914042177500965,0.016096809947249237,0.017731023668869222,0.33155465107889953,0.3381795612253608,0.009984370331563453,0.0023569603975873966,0.0030293118453740267,0.00185283786583303,0.003123616765422798,0.004702482105158998,0.005503156281710237,-0.0008459167872567094,0.6809874563077144,Steel
4,1.469315884348927,1.370666559802416,0.3471772742156629,0.06257233285857185,0.5413867435958116,0.13785027611213913,76.66147440936005,0.03916987460343299,0.03296954239795154,0.05253285088620833,0.03395975484183046,0.023767250412164802,0.009972358356763985,0.031802186350231104,0.014256829834470474,0.04588451067503575,0.08213492261961769,0.02556042527493645,73.49721616786606,0.11919242078996956,0.541893281919269,0.06101636493199172,0.1271449352869796,0.013820519121111655,0.016374785946205707,0.3313712455257222,0.3521701047475538,0.010320573997136604,0.003715667548888556,0.005036813068410218,0.005621258871799435,0.002918263033540257,0.00883436510303583,0.0015889058802302266,0.005532631771728421,0.6295306987828174,Steel
5,-0.2522252157910608,-0.46812947682199874,0.3850728859922171,-0.003573935198582935,0.5716453080728551,0.07606854729621206,72.35961222310956,0.03794772218254144,0.03264317148135484,0.045763357931043705,0.0364582203621289,0.02465627073939162,0.01727357912149811,0.030054327373076707,0.013804126392179266,0.04589829742799052,0.02970547375112878,0.026659425078355475,68.49554381748337,0.10673316231377525,0.29418316433432534,0.07058129824799499,0.13533746109228614,0.015329059338423238,0.01740820489888463,0.3335721311585642,0.31079720811687656,0.009820650261661758,0.0025801108723083077,0.0023746163479433664,0.0036811162106767646,0.0007538127595056875,0.00741921679051522,0.0025206311340749,0.0022128585415344933,0.6775614224409723,Aluminum
6,0.05471199882410516,-0.5181640632955884,0.5098681518985677,0.053827744354197876,0.6050835643039479,0.029890695469631808,68.27190198907132,0.03778058204984975,0.027004486028126856,0.041931774993532255,0.025540415127713788,0.021520123038508088,0.013170513703480356,0.029548674917984224,0.013766314517783977,0.04048809586559363,0.03290689311843582,0.023282552665710513,67.80432350147458,0.0822152817466452,0.39310826850963987,0.07325354830566716,0.14362159433163715,0.01602691057821155,0.017617698705606567,0.3340599000815329,0.3452300474872219,0.010918232780766037,0.0015431312631669506,0.00444911881703716,0.002255965314608631,0.0007689816621941326,0.006545172357466686,0.00826463900518846,-0.0029071529872608096,0.6811817265935677,Steel
7,1.0452460717250287,0.6356344425800663,0.4539915786462227,0.07763508698179919,0.5735414743256172,0.03499685441954407,71.31294459609134,0.040608315050624386,0.030448842670929347,0.054703114433966096,0.03373592673438315,0.02424273905004199,0.01297577167244749,0.0339690797768645,0.014525548065010472,0.053463890965560916,0.06039408402513291,0.03182212014295303,70.40818578223484,0.1277069074844829,0.46677642826971555,0.06669210850265296,0.1350091791101762,0.015386454956244959,0.017192903867483633,0.33238710217916184,0.35185616834816136,0.010241150261417942,0.0029823799878437745,0.0033649628063620292,0.004140753406771597,0.0014621951203606504,0.005826379110696158,0.00548921838628441,0.001178405685964042,0.6249245202991061,Steel
8,-1.289208614922189,-1.7593520173335753,0.27141772901019023,0.011765965909807947,0.5138430002344071,0.1997606267141528,80.89030204778174,0.03519851059759021,0.038218750451047515,0.04455489754527854,0.043012669570543616,0.026183362338600823,0.017668950739136755,0.027945219229447617,0.011859734093881498,0.02991818370117172,0.05447402976199234,0.02677913641003597,73.44711075883949,0.12027304076191533,0.38871036553755134,0.07338864791562258,0.13165885167784042,0.014445343751636718,0.016449415641523253,0.33138516987100336,0.2779438193657972,0.010354343898863888,0.003959488095311645,0.0034092271934122505,0.00385113127101351,0.0032340542460468588,0.011818035080656496,-0.003786497252414108,0.004441000880738478,0.7631370306806863,Aluminum
9,0.7211244241362351,0.43562245413869505,0.4541424495266947,0.05092930079876649,0.577514701916178,0.059635090823203236,70.73101295572798,0.038851752830935685,0.029688625084654238,0.04128812580687314,0.029797666810218545,0.021316898916497393,0.012239662415640895,0.031495205450528405,0.014187635339152623,0.04216390399069881,0.048490189812378084,0.02574608007520203,69.6334394722365,0.11497098158139546,0.460984778133342,0.06895129908964168,0.1348236963977262,0.015270629177740538,0.017244671041591823,0.3316573819860931,0.3581323074024488,0.010664922884638224,0.002495902550595213,0.004913214684664175,0.003487081311455006,0.002201132683622729,0.0063551823124694115,0.005824493845841043,0.0005259262072943296,0.642850120429574,Steel
