,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
0,0,1,Steel,0.28720171003358647,0.07121712987659044,0.5653469268508848,0.04245464923013613,72.72088608974086,0.041149408779941124,0.02707042591093756,0.0316103271346065,0.03662604939374212,0.019078992370112714,0.014386414162325037,0.03127002037809864,0.015537169080619988,0.036898523788171746,0.045015503964897764,0.03327828649490104,73.87888001812848,0.09026409358849409,0.4324609158332424,0.06709609574161583,0.1297891963226396,0.014982978615024439,0.018672764481593582,0.33055134965463606,0.349059060022004,0.008574906434828281,0.002733794505905562,0.0032395178817178514,0.00644247841087151,0.00020345067668008326,-0.0004683780362895358,0.0045360784542195325,0.0028398498376296585,0.5913079206448498
1,0,0,Steel,0.4194465038090239,0.05934159504991687,0.5680474193587044,0.04355149233631724,71.74819620760563,0.04043939298252037,0.026793059721671137,0.04887018664923792,0.05548964359391177,0.02550190320702814,0.014060387372411585,0.027859741290895714,0.014816446700258196,0.04457985099865239,0.05156431119308853,0.04150645199888474,70.14607131087337,0.2589399497961994,0.5910372352478632,0.06731036116301571,0.1303762937017537,0.014596946731238089,0.019303173585624164,0.3892272980811141,0.3488623121465968,0.009051861322010538,0.000841893457098864,0.003326740716305559,-0.00032497259589657273,-0.00036496428617509465,0.0033618090727820602,0.002222085652906327,0.0033763282717348487,0.6676484778517705
2,0,0,Steel,0.37500998732231344,0.07044839444376479,0.565812079825659,0.02259662552044503,70.20417892437614,0.04104575100617839,0.028035469314913262,0.03719176865568174,0.03710412624392476,0.02077277509292914,0.013557636879796105,0.03070052373509068,0.015607920192946299,0.045122038845811986,0.021234590455530555,0.029000346978682735,72.44419033363218,0.10696863824739228,0.6409151449881063,0.067568972314806,0.13103770736677586,0.015159376875444072,0.01872806649185836,0.3831272427144025,0.29870538716592154,0.010714736105582958,0.009088154792336451,0.0014691063750094857,0.0017383389139955434,0.0005818092947213996,0.006342015394636597,0.005044338751244596,0.0011891943097140888,0.6643123959785547
3,1,1,Titanium,0.3990290105390405,0.07094947771990989,0.5576279681920363,0.009635016003693996,73.30976970834453,0.040474076457914496,0.027156813998659737,0.03601708475701065,0.036505001249710615,0.02139331309164562,0.015061800293263861,0.032859419535347274,0.014644048595268869,0.05149145607835227,0.03984333092240484,0.0398982383479567,72.10382718586254,0.14529610326052309,0.5232013125346096,0.06654873249728124,0.13624361201298668,0.015610217264822238,0.019400061024025746,0.38650848160557383,0.34828836739917496,0.009858905457468925,0.003101735213610502,0.001835875139565442,0.001172802585850854,0.0016160860403391139,0.002243125361694162,0.0027431369368196208,0.0014750766582175149,0.6738728148866792
4,0,0,Steel,0.40036704400844647,0.05659338208771772,0.5653530406259272,0.04144067956521913,72.43014295850276,0.040090801331177685,0.026048115479097203,0.04481764572703803,0.03587373280037649,0.02366363458319725,0.013499320886974354,0.03077715630966837,0.014601540233088618,0.05632784823247657,0.015098418079480284,0.04532474670066202,73.64987030036461,0.18808228063039273,0.6430020538321548,0.06728602222084834,0.12024982615625182,0.014818940890754827,0.019790855729831337,0.33087097320887765,0.34997533787194063,0.009343193737972552,0.003648872417842668,-0.00025964735375223584,0.003888514846182127,0.0038050224587602693,-0.0011924848628156585,0.004644930074049083,0.002895820040102765,0.6365567330578494
5,0,0,Steel,0.2590980788940761,0.06897120265743982,0.5670527887144499,0.0422216488525171,70.61643636316742,0.0405013800722732,0.030291840093994053,0.032909811790880324,0.035980754117160334,0.021987610242964386,0.013263361879179465,0.029375791192474916,0.015384249461568442,0.041755219917992636,0.023281659892230046,0.038576816922789164,71.65304898502522,0.12312569465426186,0.290460391726293,0.06692415404541087,0.1355232481345031,0.015564645534245613,0.018442113342531367,0.3304535543889344,0.360999870427023,0.00913299397462524,0.004983265343898173,-0.001568802607577979,0.004975603671526877,-0.001507695764940654,0.0016407996203039545,0.003019765621252462,-9.27866095255317e-05,0.6508416990931378
6,1,0,Aluminum,0.4628582739506946,0.011737699440872617,0.5039985650524726,0.03974079155081916,70.05137801797136,0.04081101452859936,0.028029167961199912,0.04861151719903681,0.036618214379551046,0.021899471312696914,0.019774514173028727,0.02987652791008142,0.015061368446226788,0.049277587649090945,0.0285733804753946,0.040661441041973286,65.88989261299571,0.12741717918159978,0.508580562218605,0.06727011144636474,0.13570046650494122,0.01540429490955972,0.01922443315231982,0.3311784163688365,0.34908079536438635,0.009301730362675925,0.0033421577748130177,0.0020353696679590466,0.00239574497384845,-3.0183339724174606e-05,0.002122279198231033,0.004666147818264506,0.002583410637484073,0.645117478675018
7,1,1,Steel,0.5385375891082156,0.07545525550835383,0.5672963909746345,0.08446958073400233,73.16133528725574,0.03975864618601826,0.02648448732913473,0.04278566331261833,0.03621284806371473,0.023967791873195404,0.01341386619730114,0.02946031087904207,0.015129176909301054,0.05162086931164282,0.028787349838887734,0.03713557200625442,65.34547660985375,0.10693156230039001,0.6221436798097086,0.06799661503010737,0.1355919980891391,0.014800855077754528,0.019305452789162264,0.3303874990262308,0.34878115255471437,0.00952169976263888,0.002704429472385993,-0.0009558318741569229,0.004000802503451421,0.0021686636465664696,0.003075280821699867,0.0016328198176400219,0.00228162594171105,0.6684756157871073
8,0,0,Titanium,0.3687391013522113,-0.012596317016916526,0.5354967501950375,0.018553926810378565,62.703892959571576,0.04163699654981775,0.02225479486509997,0.04231317330884325,0.03749002587817236,0.025772991571077836,0.014855047986524997,0.029450913702633807,0.014887093469630377,0.041642679212649795,0.03629859634457928,0.03926123476497166,69.75964643376827,0.1377716767294529,0.2584666438154888,0.06692212866499804,0.13075911007832866,0.0146137935597475,0.01889886168318742,0.3821815451287723,0.34903651065633595,0.009337749326293941,0.010114084472871187,7.297127757117917e-05,0.004031953386205713,0.006244605667137521,0.0020694408352955503,0.003119654363416595,0.00041025894496388073,0.6089884827507754
9,0,0,Steel,0.4085045990374062,0.06731667648639979,0.5668084399437824,0.047469260571938905,72.8664860790544,0.04138707733902818,0.025846738724967594,0.0435255243112408,0.03625852798848323,0.022149454665314657,0.023788603282378838,0.02761027697032409,0.014288248322021468,0.03883516420053155,0.03142908091040431,0.024173748980949795,73.21147732095125,0.14963165653186325,0.5764588873760371,0.06641872312606921,0.12977653326212807,0.015146184919710228,0.01857424417694048,0.33033727606006935,0.3504854450348887,0.009883319761106572,0.004108768643367006,0.0009849353245723592,-0.0005828569451867762,0.0010137574881541145,0.0016931316029853603,0.0014121853024439386,-0.00019103716879147453,0.6928700415034198
